sign,landmarks,timestamp
B,"[0.5925641655921936, 0.7944730520248413, 1.124516188610869e-06, 0.6369587779045105, 0.7910330295562744, -0.0829048752784729, 0.6548232436180115, 0.7684630751609802, -0.14392957091331482, 0.6305508613586426, 0.7541402578353882, -0.19431428611278534, 0.5902504324913025, 0.7244923114776611, -0.24990735948085785, 0.6443029642105103, 0.6099511981010437, -0.15361985564231873, 0.6496654748916626, 0.497058629989624, -0.2203066498041153, 0.645476222038269, 0.4193916320800781, -0.2675531804561615, 0.6398475766181946, 0.3478492200374603, -0.3015897572040558, 0.5994624495506287, 0.6136590838432312, -0.1479741632938385, 0.6001262068748474, 0.48982810974121094, -0.2121834009885788, 0.5988682508468628, 0.4059244394302368, -0.26338133215904236, 0.5965424180030823, 0.31721290946006775, -0.3031021058559418, 0.5546523332595825, 0.6416665315628052, -0.14493857324123383, 0.5516569018363953, 0.5333950519561768, -0.20178905129432678, 0.5554616451263428, 0.46208375692367554, -0.24570956826210022, 0.5613139867782593, 0.3939860761165619, -0.27835795283317566, 0.5126515626907349, 0.6847972869873047, -0.14656351506710052, 0.5076970458030701, 0.6116666793823242, -0.19462814927101135, 0.5105829238891602, 0.5593055486679077, -0.22619284689426422, 0.5185086727142334, 0.5062261819839478, -0.2516409456729889]",2025-10-30T01:29:07.814354
B,"[0.5168768167495728, 0.7957738041877747, 7.157793788792333e-07, 0.5563409328460693, 0.7578949332237244, -0.044828616082668304, 0.5679512023925781, 0.7050943374633789, -0.07246913760900497, 0.5321085453033447, 0.6673277616500854, -0.09517159312963486, 0.4968099296092987, 0.6293708086013794, -0.11823107302188873, 0.5346076488494873, 0.5737757086753845, -0.06471989303827286, 0.5239447355270386, 0.4551665782928467, -0.10082492977380753, 0.5162078738212585, 0.3827226161956787, -0.12570714950561523, 0.5077585577964783, 0.3209614157676697, -0.14137646555900574, 0.48985978960990906, 0.583004891872406, -0.0634557455778122, 0.4805593192577362, 0.4562005400657654, -0.09400627762079239, 0.4721502959728241, 0.37629401683807373, -0.11669861525297165, 0.4650062620639801, 0.30511361360549927, -0.13223972916603088, 0.45207086205482483, 0.6093396544456482, -0.06552927941083908, 0.44149065017700195, 0.4966329336166382, -0.09250383824110031, 0.43658098578453064, 0.4259633421897888, -0.10967285186052322, 0.4336645305156708, 0.3667401671409607, -0.12082479894161224, 0.418332040309906, 0.6510024070739746, -0.07124190032482147, 0.40784120559692383, 0.571310818195343, -0.09461227059364319, 0.4056681990623474, 0.5201161503791809, -0.10415245592594147, 0.40502476692199707, 0.47267988324165344, -0.10964835435152054]",2025-10-30T01:29:12.908680
B,"[0.4900578260421753, 0.7217956781387329, 6.412134894162591e-07, 0.5206854939460754, 0.6981037259101868, -0.04121289402246475, 0.5312504172325134, 0.6580333709716797, -0.0683991014957428, 0.511418879032135, 0.627851665019989, -0.09116580337285995, 0.48807209730148315, 0.5978182554244995, -0.11461462825536728, 0.5060290098190308, 0.5455870032310486, -0.06587754189968109, 0.4994092285633087, 0.4441973567008972, -0.0989825502038002, 0.49431678652763367, 0.38207757472991943, -0.12117636203765869, 0.4887244403362274, 0.3274790644645691, -0.13543260097503662, 0.46975576877593994, 0.5520741939544678, -0.06452587246894836, 0.4613509476184845, 0.44352370500564575, -0.09306783974170685, 0.45478689670562744, 0.37490153312683105, -0.11377371847629547, 0.450092077255249, 0.31233885884284973, -0.12830717861652374, 0.43810924887657166, 0.573553204536438, -0.06548520177602768, 0.4271767735481262, 0.4771808981895447, -0.08998513966798782, 0.42248788475990295, 0.4169715642929077, -0.10566455125808716, 0.41995370388031006, 0.36495327949523926, -0.11623913794755936, 0.40956807136535645, 0.6070412993431091, -0.06966769695281982, 0.3998571038246155, 0.5399248003959656, -0.09020192921161652, 0.3975338935852051, 0.4959574043750763, -0.09922424703836441, 0.3967150151729584, 0.4544222950935364, -0.10510076582431793]",2025-10-30T01:29:13.942930
B,"[0.47934895753860474, 0.799305260181427, 7.599019227200188e-07, 0.5136638283729553, 0.7631794214248657, -0.04709761589765549, 0.5200822949409485, 0.7058240175247192, -0.0758182629942894, 0.4787803888320923, 0.6639941334724426, -0.09892436861991882, 0.44118809700012207, 0.6268272995948792, -0.12192428112030029, 0.4970241189002991, 0.5731416344642639, -0.06707949936389923, 0.4918612837791443, 0.4571405351161957, -0.10472532361745834, 0.48660269379615784, 0.38459885120391846, -0.13062739372253418, 0.48037615418434143, 0.3212161064147949, -0.146978497505188, 0.4544798731803894, 0.58079594373703, -0.06543860584497452, 0.44789841771125793, 0.4530335068702698, -0.09703662991523743, 0.44212716817855835, 0.3714221119880676, -0.11886484920978546, 0.4375440180301666, 0.2963910698890686, -0.1337299644947052, 0.4180814325809479, 0.6061968207359314, -0.06758581101894379, 0.41033104062080383, 0.48942476511001587, -0.09598532319068909, 0.40815889835357666, 0.41916918754577637, -0.1117158755660057, 0.4073149263858795, 0.35749107599258423, -0.12159443646669388, 0.38416004180908203, 0.6473124027252197, -0.073692187666893, 0.374642938375473, 0.5636675953865051, -0.09780263155698776, 0.3736559748649597, 0.5131955742835999, -0.10644815117120743, 0.374033659696579, 0.46425989270210266, -0.11125016212463379]",2025-10-30T01:29:14.961751
B,"[0.47473785281181335, 0.7939598560333252, 8.634501114102022e-07, 0.5099719166755676, 0.7828136682510376, -0.07877760380506516, 0.5123903751373291, 0.7430144548416138, -0.12595894932746887, 0.46648260951042175, 0.7155139446258545, -0.16085878014564514, 0.41344836354255676, 0.6994132399559021, -0.19751180708408356, 0.4921376407146454, 0.6171850562095642, -0.11930904537439346, 0.4859883189201355, 0.510818362236023, -0.1687048077583313, 0.47929203510284424, 0.43949225544929504, -0.2032628059387207, 0.4746946692466736, 0.3754161596298218, -0.22692371904850006, 0.45255088806152344, 0.6106261014938354, -0.10424049198627472, 0.4427022933959961, 0.491722047328949, -0.1485939770936966, 0.4362674653530121, 0.4123295545578003, -0.18241159617900848, 0.4321102499961853, 0.33690372109413147, -0.20757150650024414, 0.41620564460754395, 0.6220096945762634, -0.09293194115161896, 0.40519168972969055, 0.5181190967559814, -0.1300617903470993, 0.40281540155410767, 0.44667792320251465, -0.15808171033859253, 0.4043125808238983, 0.3838281035423279, -0.1786441057920456, 0.38223034143447876, 0.647466778755188, -0.08728479593992233, 0.37190327048301697, 0.5781452655792236, -0.11661043018102646, 0.36975759267807007, 0.5289262533187866, -0.13508203625679016, 0.3705279231071472, 0.48276621103286743, -0.1500827670097351]",2025-10-30T01:29:16.005287
B,"[0.4971309304237366, 0.7613652944564819, 6.902185987200937e-07, 0.5272951126098633, 0.7237817049026489, -0.042924914509058, 0.5310944318771362, 0.664981484413147, -0.06936126202344894, 0.4798774719238281, 0.6352018117904663, -0.09068277478218079, 0.43403273820877075, 0.6173714399337769, -0.11239036172628403, 0.502679705619812, 0.5464893579483032, -0.063912034034729, 0.4870840907096863, 0.4380977153778076, -0.09973859041929245, 0.4772299826145172, 0.36814361810684204, -0.12443749606609344, 0.4677947163581848, 0.3071797788143158, -0.14051377773284912, 0.460365355014801, 0.555250346660614, -0.06408657878637314, 0.444413423538208, 0.4332064092159271, -0.09425570070743561, 0.4335896074771881, 0.354868084192276, -0.1155858263373375, 0.42504486441612244, 0.28279829025268555, -0.13048329949378967, 0.4261241555213928, 0.5818411707878113, -0.06753800064325333, 0.4090851843357086, 0.4706408977508545, -0.09460747987031937, 0.4020276665687561, 0.4034307301044464, -0.11006477475166321, 0.3970736563205719, 0.34467026591300964, -0.12000823765993118, 0.3950915038585663, 0.623482882976532, -0.07464912533760071, 0.37973111867904663, 0.5435851216316223, -0.09752199798822403, 0.37502196431159973, 0.4936021566390991, -0.10605032742023468, 0.3721630573272705, 0.44365793466567993, -0.11119721829891205]",2025-10-30T01:29:17.051618
B,"[0.5698455572128296, 0.7977979779243469, 8.522880534655997e-07, 0.5200766921043396, 0.8017493486404419, -0.04460779204964638, 0.4779587388038635, 0.7599125504493713, -0.07953280955553055, 0.5015093684196472, 0.725019633769989, -0.1091180369257927, 0.5536163449287415, 0.7158259153366089, -0.14097286760807037, 0.47590136528015137, 0.6196945309638977, -0.07951191812753677, 0.4629783034324646, 0.5060790181159973, -0.11904486268758774, 0.45857226848602295, 0.429351270198822, -0.14696888625621796, 0.45774704217910767, 0.36294060945510864, -0.1674133539199829, 0.5163692235946655, 0.6138467788696289, -0.08198316395282745, 0.5028602480888367, 0.4953410029411316, -0.12019737809896469, 0.4960615336894989, 0.4104531705379486, -0.1478666514158249, 0.49068185687065125, 0.33195170760154724, -0.16655145585536957, 0.5563850998878479, 0.6316688656806946, -0.08652263134717941, 0.5455999374389648, 0.5210896134376526, -0.12196081876754761, 0.5372520089149475, 0.44870391488075256, -0.14554451406002045, 0.5310682654380798, 0.37893229722976685, -0.16020072996616364, 0.5965527892112732, 0.6659732460975647, -0.09393250197172165, 0.5910443067550659, 0.5897624492645264, -0.1279909759759903, 0.5867666602134705, 0.5388510823249817, -0.14422917366027832, 0.5838119983673096, 0.4883042573928833, -0.15352411568164825]",2025-10-30T01:29:18.970788
B,"[0.5713224411010742, 0.6978805661201477, 9.43608142733865e-07, 0.5469850301742554, 0.6984579563140869, -0.04886331036686897, 0.5232604742050171, 0.6864577531814575, -0.09157581627368927, 0.526238739490509, 0.673843264579773, -0.12812457978725433, 0.5466289520263672, 0.6649249196052551, -0.16781096160411835, 0.502376914024353, 0.5863354802131653, -0.08524416387081146, 0.48810940980911255, 0.5143663883209229, -0.12404216825962067, 0.478037565946579, 0.45938679575920105, -0.15157829225063324, 0.4732420742511749, 0.4095754027366638, -0.17099259793758392, 0.5300470590591431, 0.5742005705833435, -0.08309409767389297, 0.5177581310272217, 0.4904786944389343, -0.12107163667678833, 0.5094190835952759, 0.42449140548706055, -0.14658424258232117, 0.5041235089302063, 0.3652305603027344, -0.16374918818473816, 0.5594778060913086, 0.5767025947570801, -0.08298980444669724, 0.5441851615905762, 0.49579787254333496, -0.11617786437273026, 0.538402795791626, 0.4370354413986206, -0.1347290426492691, 0.5362155437469482, 0.3805543780326843, -0.146631121635437, 0.5887749791145325, 0.5895483493804932, -0.08579522371292114, 0.5818784832954407, 0.538435161113739, -0.11212407797574997, 0.5769225358963013, 0.497008740901947, -0.12366998195648193, 0.5736050009727478, 0.45704394578933716, -0.1316579282283783]",2025-10-30T01:29:20.029075
C,"[0.7844036221504211, 0.44655850529670715, -1.6222223564454907e-07, 0.7167292833328247, 0.43506282567977905, -0.005153253674507141, 0.6553676128387451, 0.39934447407722473, -0.016570668667554855, 0.6055408716201782, 0.3881981670856476, -0.030458886176347733, 0.5631260871887207, 0.38029882311820984, -0.04307711124420166, 0.7078420519828796, 0.2601829469203949, -0.0008058752282522619, 0.6553154587745667, 0.21958909928798676, -0.02107580192387104, 0.6115621328353882, 0.21890302002429962, -0.03881760686635971, 0.5840611457824707, 0.23306864500045776, -0.04922499135136604, 0.7203260660171509, 0.25831714272499084, -0.010639282874763012, 0.6542712450027466, 0.21380901336669922, -0.025085324421525, 0.6102771759033203, 0.2166326344013214, -0.03578275814652443, 0.5830754041671753, 0.23120306432247162, -0.042846255004405975, 0.7288604378700256, 0.27399739623069763, -0.02349921502172947, 0.65898197889328, 0.23085659742355347, -0.040147121995687485, 0.61255943775177, 0.23954322934150696, -0.046320121735334396, 0.5828844308853149, 0.2587915360927582, -0.04857613518834114, 0.7301859259605408, 0.30708640813827515, -0.03689014911651611, 0.6672784090042114, 0.27893903851509094, -0.05211728811264038, 0.6288901567459106, 0.2827613651752472, -0.05608821660280228, 0.6008093357086182, 0.2967946529388428, -0.056450944393873215]",2025-10-30T01:29:27.362033
C,"[0.6878081560134888, 0.5382921099662781, -1.114335148599821e-07, 0.644595742225647, 0.5522243976593018, -0.008988585323095322, 0.5920354127883911, 0.535071849822998, -0.018372124060988426, 0.5494766235351562, 0.5325949192047119, -0.028062038123607635, 0.5136263966560364, 0.5299172401428223, -0.036032140254974365, 0.6309598088264465, 0.3949696123600006, -0.0038458106573671103, 0.5841994285583496, 0.3531803786754608, -0.016855917870998383, 0.5420222282409668, 0.3498454689979553, -0.026556337252259254, 0.5145300030708313, 0.36075612902641296, -0.03263167664408684, 0.6364780068397522, 0.38404786586761475, -0.009956899099051952, 0.5833595991134644, 0.33048737049102783, -0.022824209183454514, 0.541187047958374, 0.3377073109149933, -0.02984374389052391, 0.5116152763366699, 0.35337772965431213, -0.03280630335211754, 0.6342505216598511, 0.3894485533237457, -0.018505986779928207, 0.5770992636680603, 0.33615612983703613, -0.03226087614893913, 0.5340955257415771, 0.340427041053772, -0.03704105317592621, 0.5034698247909546, 0.35297462344169617, -0.03789134696125984, 0.6238528490066528, 0.41242146492004395, -0.027840521186590195, 0.5728387236595154, 0.3793962001800537, -0.03962417319417, 0.5389902591705322, 0.369675874710083, -0.04319455102086067, 0.5134908556938171, 0.36371710896492004, -0.04396984353661537]",2025-10-30T01:29:28.400342
C,"[0.7352980375289917, 0.585338830947876, -1.5469431957626512e-07, 0.6777240037918091, 0.5825721621513367, -5.568464985117316e-06, 0.6351503133773804, 0.5629323720932007, -0.009414519183337688, 0.5956747531890869, 0.5605161190032959, -0.02294778637588024, 0.5597238540649414, 0.5605089068412781, -0.03592729941010475, 0.6686702370643616, 0.4266120493412018, 0.010631939396262169, 0.6239451766014099, 0.3907392919063568, -0.00366616016253829, 0.5883675813674927, 0.3881818950176239, -0.018146414309740067, 0.5611203908920288, 0.3967576026916504, -0.027446333318948746, 0.6743777394294739, 0.4232604205608368, -0.0006210791761986911, 0.6195328235626221, 0.37669938802719116, -0.013468684628605843, 0.581886351108551, 0.37983179092407227, -0.02423730120062828, 0.5563023686408997, 0.39406296610832214, -0.030661625787615776, 0.6740376353263855, 0.4361867606639862, -0.014461079612374306, 0.6207417845726013, 0.38864412903785706, -0.025036361068487167, 0.5826120376586914, 0.38600069284439087, -0.029417909681797028, 0.5555530190467834, 0.39458608627319336, -0.03135696053504944, 0.6650519967079163, 0.4627646505832672, -0.029164768755435944, 0.6223818063735962, 0.4280931353569031, -0.036172378808259964, 0.5927287340164185, 0.4147389829158783, -0.037734489887952805, 0.5687465667724609, 0.4078846275806427, -0.038002051413059235]",2025-10-30T01:29:29.445867
C,"[0.767090380191803, 0.5818383097648621, -1.3132449794284184e-07, 0.7057532072067261, 0.580007016658783, 0.0024685144890099764, 0.6568477153778076, 0.5603397488594055, -0.00480169290676713, 0.6147655248641968, 0.5578252077102661, -0.016504066064953804, 0.5777841210365295, 0.5599865913391113, -0.027303073555231094, 0.6892259120941162, 0.4310377240180969, 0.017126020044088364, 0.647101640701294, 0.38759714365005493, 0.0059068333357572556, 0.6133446097373962, 0.3847946226596832, -0.006831718608736992, 0.5885788202285767, 0.395300954580307, -0.015022285282611847, 0.6964778304100037, 0.4277651309967041, 0.006290845572948456, 0.6433954834938049, 0.3788619935512543, -0.0030488367192447186, 0.606688380241394, 0.38314080238342285, -0.012006847187876701, 0.5833863019943237, 0.39711183309555054, -0.017874544486403465, 0.6984545588493347, 0.4387202858924866, -0.007283858954906464, 0.647244930267334, 0.39149734377861023, -0.013755313120782375, 0.6092475652694702, 0.3885175585746765, -0.016903193667531013, 0.5840950012207031, 0.39720457792282104, -0.019096961244940758, 0.6932440400123596, 0.4607357084751129, -0.021700404584407806, 0.6524259448051453, 0.4255305528640747, -0.024415019899606705, 0.6229060888290405, 0.4152436852455139, -0.024296902120113373, 0.5998385548591614, 0.4132492244243622, -0.024375727400183678]",2025-10-30T01:29:30.476475
C,"[0.7631086111068726, 0.5638502240180969, -5.289082949389012e-09, 0.7268905639648438, 0.5714817643165588, -0.013586017303168774, 0.6848354935646057, 0.5502312183380127, -0.02557877078652382, 0.6483054161071777, 0.5454199910163879, -0.03777313977479935, 0.6141787767410278, 0.5395280122756958, -0.04884527996182442, 0.7223470211029053, 0.43638038635253906, -0.010722448118031025, 0.6981830596923828, 0.38367536664009094, -0.02926449105143547, 0.6653135418891907, 0.37027111649513245, -0.046018362045288086, 0.6381701231002808, 0.3783007860183716, -0.055924609303474426, 0.7303054332733154, 0.4310538172721863, -0.013516975566744804, 0.6971506476402283, 0.3837757408618927, -0.028385674580931664, 0.6600360870361328, 0.3732885420322418, -0.041309550404548645, 0.6293481588363647, 0.38023918867111206, -0.04952661320567131, 0.7365118265151978, 0.434675008058548, -0.01876523159444332, 0.699345052242279, 0.3869675397872925, -0.030705103650689125, 0.6638752222061157, 0.375559538602829, -0.03835916146636009, 0.6349542140960693, 0.3805479407310486, -0.04219105467200279, 0.7381913065910339, 0.4481838643550873, -0.02567906863987446, 0.7078686952590942, 0.4064455032348633, -0.035852689296007156, 0.6825543642044067, 0.39093008637428284, -0.040661852806806564, 0.6611647009849548, 0.38900095224380493, -0.04240091145038605]",2025-10-30T01:29:31.520856
C,"[0.793384313583374, 0.5744134187698364, -2.3679598371018074e-07, 0.7371510863304138, 0.565643310546875, -0.0003715618804562837, 0.6896167993545532, 0.540168285369873, -0.008055510930716991, 0.6499463319778442, 0.5316986441612244, -0.020336255431175232, 0.6143344044685364, 0.527499794960022, -0.03172534331679344, 0.7159960269927979, 0.4235360026359558, 0.013721000403165817, 0.6792318224906921, 0.3749173879623413, -0.005878482013940811, 0.646557092666626, 0.3738836348056793, -0.025420671328902245, 0.6232600808143616, 0.3907439410686493, -0.037060387432575226, 0.7256377935409546, 0.4160327911376953, 0.0022653264459222555, 0.6782525777816772, 0.36513566970825195, -0.016093319281935692, 0.642694890499115, 0.37056997418403625, -0.03201629966497421, 0.6187800168991089, 0.3917276859283447, -0.04106411710381508, 0.7336868047714233, 0.4191285967826843, -0.012571015395224094, 0.6866787075996399, 0.3669295012950897, -0.026493195444345474, 0.6502550840377808, 0.36749976873397827, -0.03408029302954674, 0.6248875856399536, 0.38295239210128784, -0.03719351068139076, 0.7375498414039612, 0.43348321318626404, -0.028510814532637596, 0.7013126611709595, 0.39044296741485596, -0.03707750141620636, 0.6731135845184326, 0.377078115940094, -0.04071948677301407, 0.649303674697876, 0.3750264346599579, -0.04214503616094589]",2025-10-30T01:29:32.571672
C,"[0.7396982908248901, 0.6966075897216797, -2.18445975974646e-07, 0.72845858335495, 0.6458165049552917, 0.0020717873703688383, 0.697166383266449, 0.603241503238678, 0.0008720852783881128, 0.6637787222862244, 0.5910627841949463, -0.002483505057170987, 0.6367661356925964, 0.5941408276557922, -0.006125204730778933, 0.6866437792778015, 0.5660407543182373, -0.0010679052211344242, 0.6416400671005249, 0.5580571889877319, -0.014257293194532394, 0.622921884059906, 0.5803269743919373, -0.025042125955224037, 0.6220248937606812, 0.604691207408905, -0.030404921621084213, 0.6772156953811646, 0.5871886610984802, -0.006413168273866177, 0.632173478603363, 0.5871116518974304, -0.013966617174446583, 0.6171706318855286, 0.6082414984703064, -0.02025642991065979, 0.6174898147583008, 0.6310700178146362, -0.024872109293937683, 0.6698099970817566, 0.617431640625, -0.012366099283099174, 0.6286031603813171, 0.6190322637557983, -0.018652675673365593, 0.6121379733085632, 0.6405474543571472, -0.021373316645622253, 0.6092926263809204, 0.6621453166007996, -0.023495178669691086, 0.6642230749130249, 0.6538118720054626, -0.018014973029494286, 0.6300429105758667, 0.6569259762763977, -0.023298144340515137, 0.6152263879776001, 0.6712956428527832, -0.023705268278717995, 0.6094367504119873, 0.6878698468208313, -0.023083142936229706]",2025-10-30T01:29:33.880314
C,"[0.37650448083877563, 0.6010372042655945, 3.3994817272287037e-07, 0.4302560091018677, 0.6005106568336487, -0.010346989147365093, 0.4864138960838318, 0.5787341594696045, -0.021738043054938316, 0.529880702495575, 0.5774056315422058, -0.03612636402249336, 0.5680694580078125, 0.5738139152526855, -0.05051586031913757, 0.48486047983169556, 0.4393397569656372, -0.0012286767596378922, 0.5107812285423279, 0.37109601497650146, -0.021894361823797226, 0.5382767915725708, 0.36083513498306274, -0.04101521521806717, 0.5625535249710083, 0.3686351180076599, -0.05284141004085541, 0.4680892825126648, 0.43228310346603394, -0.01077569741755724, 0.5006728768348694, 0.3615955114364624, -0.028672050684690475, 0.533270537853241, 0.35267525911331177, -0.046078771352767944, 0.5580114126205444, 0.3659141957759857, -0.05710730701684952, 0.44698774814605713, 0.433609277009964, -0.023632781580090523, 0.4819610118865967, 0.36497053503990173, -0.03804328665137291, 0.5155946612358093, 0.35217541456222534, -0.047477081418037415, 0.5432435274124146, 0.35737407207489014, -0.052776191383600235, 0.42088815569877625, 0.4450221359729767, -0.03845930099487305, 0.44808393716812134, 0.39141032099723816, -0.04919692873954773, 0.4734584391117096, 0.36053526401519775, -0.05372025817632675, 0.49698808789253235, 0.3429945111274719, -0.05594600737094879]",2025-10-30T01:29:35.766058
C,"[0.35351425409317017, 0.651366114616394, 3.682729641241167e-07, 0.4096372425556183, 0.6494907140731812, -0.013398535549640656, 0.4644067883491516, 0.6296425461769104, -0.030559472739696503, 0.5068097114562988, 0.6325093507766724, -0.05034300684928894, 0.5466150045394897, 0.6363048553466797, -0.07046113163232803, 0.46350711584091187, 0.48481592535972595, -0.015424189157783985, 0.49084627628326416, 0.40778589248657227, -0.0423039011657238, 0.5208324193954468, 0.40710484981536865, -0.06457754969596863, 0.5465463995933533, 0.42494967579841614, -0.07878687977790833, 0.44374895095825195, 0.48018959164619446, -0.02652841992676258, 0.4776493310928345, 0.39825111627578735, -0.053200069814920425, 0.5151429176330566, 0.401222825050354, -0.07501900941133499, 0.5406436920166016, 0.4264107048511505, -0.08862216770648956, 0.4193446934223175, 0.48568981885910034, -0.04059506580233574, 0.4561874568462372, 0.4022032618522644, -0.062291957437992096, 0.493676096200943, 0.3991176187992096, -0.07571202516555786, 0.5222912430763245, 0.4117814302444458, -0.08343230187892914, 0.39170825481414795, 0.5036564469337463, -0.05643141642212868, 0.42112991213798523, 0.4479816257953644, -0.07327520102262497, 0.45183324813842773, 0.41837504506111145, -0.08270061761140823, 0.4794031083583832, 0.3995509147644043, -0.08883123099803925]",2025-10-30T01:29:36.768705
C,"[0.36331307888031006, 0.6169804930686951, 3.399229626666056e-07, 0.41979044675827026, 0.6150438189506531, -0.012747322209179401, 0.47472918033599854, 0.5939844846725464, -0.029137251898646355, 0.517705500125885, 0.5978091359138489, -0.04787681624293327, 0.5562236309051514, 0.6003623604774475, -0.06723643839359283, 0.47168654203414917, 0.45745185017585754, -0.017876867204904556, 0.49565568566322327, 0.3767906129360199, -0.045577678829431534, 0.5253894329071045, 0.376399427652359, -0.06842675805091858, 0.5492042303085327, 0.39606186747550964, -0.08255936950445175, 0.4516487121582031, 0.4542636275291443, -0.02877807803452015, 0.48232153058052063, 0.3702505826950073, -0.05562372878193855, 0.5185368657112122, 0.3720625638961792, -0.07719951868057251, 0.5414656400680542, 0.39594215154647827, -0.09068036824464798, 0.42687785625457764, 0.4614230990409851, -0.0424751341342926, 0.4609855115413666, 0.37740033864974976, -0.06417496502399445, 0.4975893199443817, 0.3724279999732971, -0.07793140411376953, 0.5238251090049744, 0.38441789150238037, -0.08594374358654022, 0.3989979326725006, 0.4802897870540619, -0.05776207521557808, 0.4241020679473877, 0.4221748411655426, -0.07573164999485016, 0.4531618654727936, 0.3918626308441162, -0.08615593612194061, 0.4784567952156067, 0.3736262917518616, -0.09286902844905853]",2025-10-30T01:29:37.779804
C,"[0.4485730528831482, 0.7014038562774658, 3.869594422667433e-07, 0.522727370262146, 0.6914778351783752, -0.005927131045609713, 0.5861541032791138, 0.666248083114624, -0.02036201022565365, 0.6358388662338257, 0.6635047197341919, -0.04033087566494942, 0.6837363839149475, 0.6621766686439514, -0.06114515662193298, 0.5733928680419922, 0.5156405568122864, -0.0015703145181760192, 0.6017162203788757, 0.431725412607193, -0.027730852365493774, 0.6361488103866577, 0.4195072054862976, -0.05061696842312813, 0.668316662311554, 0.42638587951660156, -0.06604063510894775, 0.5534783601760864, 0.5109730958938599, -0.01949532888829708, 0.5883572101593018, 0.4184051752090454, -0.045433856546878815, 0.6301655769348145, 0.41043326258659363, -0.06915251910686493, 0.6615088582038879, 0.42666900157928467, -0.08508503437042236, 0.5296142101287842, 0.5185301303863525, -0.040921829640865326, 0.5667997002601624, 0.42699146270751953, -0.06360170990228653, 0.6091489791870117, 0.4139530658721924, -0.07937256991863251, 0.6427407264709473, 0.4207737445831299, -0.08934139460325241, 0.504380464553833, 0.5413638353347778, -0.06379290670156479, 0.5365849733352661, 0.4785761833190918, -0.08121427148580551, 0.5707636475563049, 0.4421907067298889, -0.09145048260688782, 0.6008276343345642, 0.41793668270111084, -0.09892955422401428]",2025-10-30T01:29:38.790768
C,"[0.45238548517227173, 0.6819822788238525, 2.3260145098902285e-07, 0.5284717082977295, 0.6617184281349182, 0.0033291359432041645, 0.5870516300201416, 0.62913978099823, -0.010653726756572723, 0.6307516694068909, 0.6158173084259033, -0.03326471522450447, 0.668217658996582, 0.5956465601921082, -0.054891470819711685, 0.5593622922897339, 0.48159027099609375, -0.000178080634213984, 0.5709952116012573, 0.37880533933639526, -0.025966448709368706, 0.6091601252555847, 0.39829304814338684, -0.04234432801604271, 0.6260976791381836, 0.4418862760066986, -0.04894686117768288, 0.5384947061538696, 0.481844961643219, -0.02207334339618683, 0.5564873218536377, 0.3654216229915619, -0.046375781297683716, 0.6053073406219482, 0.3921349048614502, -0.06169469654560089, 0.6215478777885437, 0.44049763679504395, -0.06807126104831696, 0.5177604556083679, 0.4895692467689514, -0.046219754964113235, 0.5375043153762817, 0.3877912759780884, -0.06458809226751328, 0.5903927683830261, 0.4125041961669922, -0.0685155838727951, 0.612676739692688, 0.4555051624774933, -0.06744666397571564, 0.4985332787036896, 0.5111756324768066, -0.0715540274977684, 0.5222882628440857, 0.43843725323677063, -0.08650541305541992, 0.5662833452224731, 0.4406590163707733, -0.08890518546104431, 0.5916665196418762, 0.46297162771224976, -0.08724958449602127]",2025-10-30T01:29:39.831530
C,"[0.4539225697517395, 0.6929128766059875, 3.7594858781631046e-07, 0.519528865814209, 0.677101731300354, -0.006078760139644146, 0.582639217376709, 0.640036404132843, -0.02132408507168293, 0.6274572014808655, 0.6257760524749756, -0.04130628705024719, 0.6654257774353027, 0.6083126664161682, -0.061472319066524506, 0.5530039668083191, 0.505298376083374, -0.013202298432588577, 0.5750297904014587, 0.41577112674713135, -0.041067469865083694, 0.6148895025253296, 0.42231595516204834, -0.0641905888915062, 0.6423362493515015, 0.4470288157463074, -0.07794169336557388, 0.5315014719963074, 0.5059608221054077, -0.02896689437329769, 0.5646985173225403, 0.3994285762310028, -0.057751644402742386, 0.6080021858215332, 0.41298407316207886, -0.08213407546281815, 0.6293894052505493, 0.44935232400894165, -0.09639309346675873, 0.5091351866722107, 0.5174400210380554, -0.04647525027394295, 0.5419019460678101, 0.4250379800796509, -0.0697610154747963, 0.5920079946517944, 0.43291524052619934, -0.08553409576416016, 0.6214353442192078, 0.46142786741256714, -0.09383135288953781, 0.4891117811203003, 0.5444563627243042, -0.06473933160305023, 0.5286984443664551, 0.48687508702278137, -0.08223289996385574, 0.571820855140686, 0.4796964228153229, -0.09108191728591919, 0.6015017628669739, 0.4885224997997284, -0.09598544239997864]",2025-10-30T01:29:40.848113
